list_name;name;label_french;province;zonesante
airesante;kibambili;Kibambili;mai ndombe;nioki
airesante;leba;Leba;mai ndombe;nioki
airesante;lebama;Lebama;mai ndombe;nioki
airesante;lebama;Lebama;mai ndombe;nioki
airesante;mabala;Mabala;mai ndombe;nioki
airesante;mabala kasaï;Mabala Kasaï;mai ndombe;nioki
airesante;mongobele cité;Mongobele Cité;mai ndombe;nioki
airesante;mabala kasaï;Mabala Kasaï;mai ndombe;nioki
airesante;kengubu;Kengubu;mai ndombe;nioki
airesante;ngievuo;Ngievuo;mai ndombe;nioki
airesante;bendela;Bendela;mai ndombe;nioki
airesante;mokieli;Mokieli;mai ndombe;nioki
airesante;mokieli;Mokieli;mai ndombe;nioki
airesante;mongobele bon;Mongobele Bon;mai ndombe;nioki
airesante;mongobele cité;Mongobele Cité;mai ndombe;nioki
airesante;mongobele etat;Mongobele Etat;mai ndombe;nioki
airesante;mongobele etat;Mongobele Etat;mai ndombe;nioki
airesante;mongobele etat;Mongobele Etat;mai ndombe;nioki
airesante;mabala;Mabala;mai ndombe;nioki
airesante;ngievuo;Ngievuo;mai ndombe;nioki
airesante;ngolo;Ngolo;mai ndombe;nioki
airesante;cebu;CEBU;mai ndombe;nioki
airesante;mabala kasaï;Mabala Kasaï;mai ndombe;nioki
airesante;mongobele cité;Mongobele Cité;mai ndombe;nioki
airesante;ntsuni;Ntsuni;mai ndombe;nioki
airesante;ntsuni;Ntsuni;mai ndombe;nioki
airesante;frigo;Frigo;mai ndombe;nioki
airesante;sabena;Sabena;mai ndombe;nioki
airesante;nsingi;Nsingi;mai ndombe;ntandembelo
airesante;bobangi;Bobangi;mai ndombe;ntandembelo
airesante;bokoli;Bokoli;mai ndombe;ntandembelo
airesante;bosako 1;Bosako 1;mai ndombe;ntandembelo
airesante;nsondia;Nsondia;mai ndombe;ntandembelo
airesante;boyanga;Boyanga;mai ndombe;ntandembelo
airesante;elongo;Elongo;mai ndombe;ntandembelo
airesante;epokenkaso;Epokenkaso;mai ndombe;ntandembelo
airesante;ibanda;Ibanda;mai ndombe;ntandembelo
airesante;bosako 1;Bosako 1;mai ndombe;ntandembelo
airesante;ikenze;Ikenze;mai ndombe;ntandembelo
airesante;mankakiti;Mankakiti;mai ndombe;ntandembelo
airesante;ikonya;Ikonya;mai ndombe;ntandembelo
airesante;elongo;Elongo;mai ndombe;ntandembelo
airesante;ntanda 2;Ntanda 2;mai ndombe;ntandembelo
airesante;bobangi;Bobangi;mai ndombe;ntandembelo
airesante;lonio 1;Lonio 1;mai ndombe;ntandembelo
airesante;maliba;Maliba;mai ndombe;ntandembelo
airesante;mipale;Mipale;mai ndombe;ntandembelo
airesante;mankakiti;Mankakiti;mai ndombe;ntandembelo
airesante;mankakiti;Mankakiti;mai ndombe;ntandembelo
airesante;misilo;Misilo;mai ndombe;ntandembelo
airesante;mipale;Mipale;mai ndombe;ntandembelo
airesante;misilo;Misilo;mai ndombe;ntandembelo
airesante;bosako 1;Bosako 1;mai ndombe;ntandembelo
airesante;mpole;Mpole;mai ndombe;ntandembelo
airesante;lonio 1;Lonio 1;mai ndombe;ntandembelo
airesante;ibanda;Ibanda;mai ndombe;ntandembelo
airesante;nsingi;Nsingi;mai ndombe;ntandembelo
airesante;nsingi;Nsingi;mai ndombe;ntandembelo
airesante;nsondia;Nsondia;mai ndombe;ntandembelo
airesante;ntanda 1;Ntanda 1;mai ndombe;ntandembelo
airesante;ntanda 2;Ntanda 2;mai ndombe;ntandembelo
airesante;ntanda 1;Ntanda 1;mai ndombe;ntandembelo
airesante;bokoli;Bokoli;mai ndombe;ntandembelo
airesante;nkole nkema;Nkole Nkema;mai ndombe;oshwe
airesante;bayelo;Bayelo;mai ndombe;oshwe
airesante;mahieu;Mahieu;mai ndombe;oshwe
airesante;bombole;Bombole;mai ndombe;oshwe
airesante;bena bendi;Bena Bendi;mai ndombe;oshwe
airesante;nongempela;Nongempela;mai ndombe;oshwe
airesante;bisenge;Bisenge;mai ndombe;oshwe
airesante;ikala mb;Ikala MB;mai ndombe;oshwe
airesante;wambia;Wambia;mai ndombe;oshwe
airesante;ipaki;Ipaki;mai ndombe;oshwe
airesante;bombole;Bombole;mai ndombe;oshwe
airesante;bongimba;Bongimba;mai ndombe;oshwe
airesante;bongimba;Bongimba;mai ndombe;oshwe
airesante;bayelo;Bayelo;mai ndombe;oshwe
airesante;bisenge;Bisenge;mai ndombe;oshwe
airesante;indolo;Indolo;mai ndombe;oshwe
airesante;bongimba;Bongimba;mai ndombe;oshwe
airesante;cebu;CEBU;mai ndombe;oshwe
airesante;danzer;Danzer;mai ndombe;oshwe
airesante;ekwayolo;Ekwayolo;mai ndombe;oshwe
airesante;ndf oshwe;NDF Oshwe;mai ndombe;oshwe
airesante;mahieu;Mahieu;mai ndombe;oshwe
airesante;nongempela;Nongempela;mai ndombe;oshwe
airesante;ikala cb;Ikala CB;mai ndombe;oshwe
airesante;ikala mb;Ikala MB;mai ndombe;oshwe
airesante;nongenzale;Nongenzale;mai ndombe;oshwe
airesante;ilanga nkole;Ilanga Nkole;mai ndombe;oshwe
airesante;ilongo;Ilongo;mai ndombe;oshwe
airesante;indolo;Indolo;mai ndombe;oshwe
airesante;ipaki;Ipaki;mai ndombe;oshwe
airesante;iyenga;Iyenga;mai ndombe;oshwe
airesante;kangara;Kangara;mai ndombe;oshwe
airesante;iyenga;Iyenga;mai ndombe;oshwe
airesante;cebu;CEBU;mai ndombe;oshwe
airesante;luanema;Luanema;mai ndombe;oshwe
airesante;mahieu;Mahieu;mai ndombe;oshwe
airesante;malembe;Malembe;mai ndombe;oshwe
airesante;taketa rive;Taketa Rive;mai ndombe;oshwe
airesante;bena bendi;Bena Bendi;mai ndombe;oshwe
airesante;cebu;CEBU;mai ndombe;oshwe
airesante;popombo;Popombo;mai ndombe;oshwe
airesante;malembe;Malembe;mai ndombe;oshwe
airesante;nkole etat;Nkole Etat;mai ndombe;oshwe
airesante;ndf oshwe;NDF Oshwe;mai ndombe;oshwe
airesante;indolo;Indolo;mai ndombe;oshwe
airesante;nkole etat;Nkole Etat;mai ndombe;oshwe
airesante;nkole nkema;Nkole Nkema;mai ndombe;oshwe
airesante;nongempela;Nongempela;mai ndombe;oshwe
airesante;wambia;Wambia;mai ndombe;oshwe
airesante;kangara;Kangara;mai ndombe;oshwe
airesante;nongenzale;Nongenzale;mai ndombe;oshwe
airesante;ndf oshwe;NDF Oshwe;mai ndombe;oshwe
airesante;popombo;Popombo;mai ndombe;oshwe
airesante;taketa rive;Taketa Rive;mai ndombe;oshwe
airesante;taketa rive;Taketa Rive;mai ndombe;oshwe
airesante;wambia;Wambia;mai ndombe;oshwe
airesante;yuki ngolo;Yuki Ngolo;mai ndombe;oshwe
airesante;yuki ngolo;Yuki Ngolo;mai ndombe;oshwe
airesante;bengolo;Bengolo;mai ndombe;pendjwa
airesante;molele;Molele;mai ndombe;pendjwa
airesante;pendjwa;Pendjwa;mai ndombe;pendjwa
airesante;ikongo;Ikongo;mai ndombe;pendjwa
airesante;mbunga;Mbunga;mai ndombe;pendjwa
airesante;nzale;Nzale;mai ndombe;pendjwa
airesante;ikongo;Ikongo;mai ndombe;pendjwa
airesante;ikoyo;Ikoyo;mai ndombe;pendjwa
airesante;momboyo;Momboyo;mai ndombe;pendjwa
airesante;imenge;Imenge;mai ndombe;pendjwa
airesante;bengolo;Bengolo;mai ndombe;pendjwa
airesante;itendo;Itendo;mai ndombe;pendjwa
airesante;iyembe ekongo;Iyembe Ekongo;mai ndombe;pendjwa
airesante;iyembe makanza;Iyembe Makanza;mai ndombe;pendjwa
airesante;lokokoloko;Lokokoloko;mai ndombe;pendjwa
airesante;mbunga;Mbunga;mai ndombe;pendjwa
airesante;mogero;Mogero;mai ndombe;pendjwa
airesante;mokomu;Mokomu;mai ndombe;pendjwa
airesante;molele;Molele;mai ndombe;pendjwa
airesante;momboyo;Momboyo;mai ndombe;pendjwa
airesante;monio;Monio;mai ndombe;pendjwa
airesante;ikoyo;Ikoyo;mai ndombe;pendjwa
airesante;nzale;Nzale;mai ndombe;pendjwa
airesante;ikoyo;Ikoyo;mai ndombe;pendjwa
airesante;pendjwa;Pendjwa;mai ndombe;pendjwa
airesante;pendjwa;Pendjwa;mai ndombe;pendjwa
airesante;bokalakala;Bokalakala;mai ndombe;yumbi
airesante;bolu jean 3 23;Bolu Jean 3 23;mai ndombe;yumbi
airesante;bombolimboka;Bombolimboka;mai ndombe;yumbi
airesante;bombolimboka;Bombolimboka;mai ndombe;yumbi
airesante;bongende;Bongende;mai ndombe;yumbi
airesante;boponga;Boponga;mai ndombe;yumbi
airesante;ngoo;Ngoo;mai ndombe;yumbi
airesante;ngoo;Ngoo;mai ndombe;yumbi
airesante;bolu jean 3 23;Bolu Jean 3 23;mai ndombe;yumbi
airesante;ilebo mangala;Ilebo Mangala;mai ndombe;yumbi
airesante;kidiki;Kidiki;mai ndombe;yumbi
airesante;kimbeke;Kimbeke;mai ndombe;yumbi
airesante;kimbeke;Kimbeke;mai ndombe;yumbi
airesante;ilebo mangala;Ilebo Mangala;mai ndombe;yumbi
airesante;bongende;Bongende;mai ndombe;yumbi
airesante;likolo cbfc;Likolo CBFC;mai ndombe;yumbi
airesante;nganya;Nganya;mai ndombe;yumbi
airesante;mansele;Mansele;mai ndombe;yumbi
airesante;likolo cbfc;Likolo CBFC;mai ndombe;yumbi
airesante;mansele;Mansele;mai ndombe;yumbi
airesante;mission catholique;Mission Catholique;mai ndombe;yumbi
airesante;mongama;Mongama;mai ndombe;yumbi
airesante;molende;Molende;mai ndombe;yumbi
airesante;nkombe;Nkombe;mai ndombe;yumbi
airesante;mongama;Mongama;mai ndombe;yumbi
airesante;mongama;Mongama;mai ndombe;yumbi
airesante;mission catholique;Mission Catholique;mai ndombe;yumbi
airesante;ngoo;Ngoo;mai ndombe;yumbi
airesante;mpoko;Mpoko;mai ndombe;yumbi
airesante;boponga;Boponga;mai ndombe;yumbi
airesante;nganya;Nganya;mai ndombe;yumbi
airesante;ngoo;Ngoo;mai ndombe;yumbi
airesante;nkolo yoka;Nkolo Yoka;mai ndombe;yumbi
airesante;nkombe;Nkombe;mai ndombe;yumbi
airesante;mission catholique;Mission Catholique;mai ndombe;yumbi
airesante;mission catholique;Mission Catholique;mai ndombe;yumbi
airesante;kama 2;Kama 2;maniema;alunguli
airesante;kamikunga;Kamikunga;maniema;alunguli
airesante;alunguli;Alunguli;maniema;alunguli
airesante;alunguli;Alunguli;maniema;alunguli
airesante;kama 2;Kama 2;maniema;alunguli
airesante;mikonde;Mikonde;maniema;alunguli
airesante;alunguli;Alunguli;maniema;alunguli
airesante;kama 2;Kama 2;maniema;alunguli
airesante;kamikunga;Kamikunga;maniema;alunguli
airesante;mangobo;Mangobo;maniema;alunguli
airesante;mikonde;Mikonde;maniema;alunguli
airesante;milanga;Milanga;maniema;alunguli
airesante;mizeituni;Mizeituni;maniema;alunguli
airesante;mizeituni;Mizeituni;maniema;alunguli
airesante;sokolo;Sokolo;maniema;alunguli
airesante;mikonde;Mikonde;maniema;alunguli
airesante;sokolo;Sokolo;maniema;alunguli
airesante;mangobo;Mangobo;maniema;alunguli
airesante;kibeke uru;Kibeke Uru;maniema;ferekeni
airesante;matengenya;Matengenya;maniema;ferekeni
airesante;kabungulu;Kabungulu;maniema;ferekeni
airesante;ferekeni;Ferekeni;maniema;ferekeni
airesante;ferekeni;Ferekeni;maniema;ferekeni
airesante;fikiri;Fikiri;maniema;ferekeni
airesante;kabungulu;Kabungulu;maniema;ferekeni
airesante;umbaumba;Umbaumba;maniema;ferekeni
airesante;kibeke uru;Kibeke Uru;maniema;ferekeni
airesante;ferekeni;Ferekeni;maniema;ferekeni
airesante;kitamuna;Kitamuna;maniema;ferekeni
airesante;kowe;Kowe;maniema;ferekeni
airesante;umbaumba;Umbaumba;maniema;ferekeni
airesante;matengenya;Matengenya;maniema;ferekeni
airesante;mulita;Mulita;maniema;ferekeni
airesante;fikiri;Fikiri;maniema;ferekeni
airesante;fikiri;Fikiri;maniema;ferekeni
airesante;kowe;Kowe;maniema;ferekeni
airesante;kitamuna;Kitamuna;maniema;ferekeni
airesante;tubila;Tubila;maniema;ferekeni
airesante;umbaumba;Umbaumba;maniema;ferekeni
airesante;malota;Malota;maniema;kabambare
airesante;biyungi;Biyungi;maniema;kabambare
airesante;fimbo nyingi;Fimbo Nyingi;maniema;kabambare
airesante;ndanda lukala;Ndanda Lukala;maniema;kabambare
airesante;kabeya;Kabeya;maniema;kabambare
airesante;kalonda kibuyu;Kalonda Kibuyu;maniema;kabambare
airesante;kalunga mugabo;Kalunga Mugabo;maniema;kabambare
airesante;kiyanga;Kiyanga;maniema;kabambare
airesante;kabeya;Kabeya;maniema;kabambare
airesante;kalonda kibuyu;Kalonda Kibuyu;maniema;kabambare
airesante;malota;Malota;maniema;kabambare
airesante;ndanda lukala;Ndanda Lukala;maniema;kabambare
airesante;musongela;Musongela;maniema;kabambare
airesante;sombe;Sombe;maniema;kabambare
airesante;biyungi;Biyungi;maniema;kabambare
airesante;malota;Malota;maniema;kabambare
airesante;ndanda lukala;Ndanda Lukala;maniema;kabambare
airesante;musongela;Musongela;maniema;kabambare
airesante;nyembo;Nyembo;maniema;kabambare
airesante;kiyanga;Kiyanga;maniema;kabambare
airesante;tchuki;Tchuki;maniema;kabambare
airesante;kabeya;Kabeya;maniema;kabambare
airesante;sombe;Sombe;maniema;kabambare
airesante;sungura;Sungura;maniema;kabambare
airesante;tchuki;Tchuki;maniema;kabambare
airesante;muyengo;Muyengo;maniema;kailo
airesante;elila;Elila;maniema;kailo
airesante;lubelenge;Lubelenge;maniema;kailo
airesante;kasenga;Kasenga;maniema;kailo
airesante;ulangate;Ulangate;maniema;kailo
airesante;kipakata;Kipakata;maniema;kailo
airesante;lubao;Lubao;maniema;kailo
airesante;kailo 1;Kailo 1;maniema;kailo
airesante;kailo 2;Kailo 2;maniema;kailo
airesante;kailo 1;Kailo 1;maniema;kailo
airesante;lubelenge;Lubelenge;maniema;kailo
airesante;kampala;Kampala;maniema;kailo
airesante;kapinda;Kapinda;maniema;kailo
airesante;kasenga;Kasenga;maniema;kailo
airesante;katako;Katako;maniema;kailo
airesante;kailo 2;Kailo 2;maniema;kailo
airesante;kimiakimia;Kimiakimia;maniema;kailo
airesante;nyoka;Nyoka;maniema;kailo
airesante;kimiakimia;Kimiakimia;maniema;kailo
airesante;kipakata;Kipakata;maniema;kailo
airesante;muyengo;Muyengo;maniema;kailo
airesante;lokando;Lokando;maniema;kailo
airesante;kailo 1;Kailo 1;maniema;kailo
airesante;elila;Elila;maniema;kailo
airesante;lubao;Lubao;maniema;kailo
airesante;lubelenge;Lubelenge;maniema;kailo
airesante;lubelenge;Lubelenge;maniema;kailo
airesante;lumembe;Lumembe;maniema;kailo
airesante;kasenga;Kasenga;maniema;kailo
airesante;kapinda;Kapinda;maniema;kailo
airesante;kasenga;Kasenga;maniema;kailo
airesante;katako;Katako;maniema;kailo
airesante;kapinda;Kapinda;maniema;kailo
airesante;muyengo;Muyengo;maniema;kailo
airesante;elila;Elila;maniema;kailo
airesante;nyoka;Nyoka;maniema;kailo
airesante;kailo 2;Kailo 2;maniema;kailo
airesante;pembeliba;Pembeliba;maniema;kailo
airesante;katako;Katako;maniema;kailo
airesante;katako;Katako;maniema;kailo
airesante;katako;Katako;maniema;kailo
airesante;ulangate;Ulangate;maniema;kailo
airesante;kipakata;Kipakata;maniema;kailo
airesante;yalombe;Yalombe;maniema;kailo
airesante;isongo;Isongo;maniema;kalima
airesante;kamakozi;Kamakozi;maniema;kalima
airesante;bobela;Bobela;maniema;kalima
airesante;kakaleka;Kakaleka;maniema;kalima
airesante;bobela;Bobela;maniema;kalima
airesante;n'kenye;N'kenye;maniema;kalima
airesante;kakutya 3;Kakutya 3;maniema;kalima
airesante;kakutya 1;Kakutya 1;maniema;kalima
airesante;bobela;Bobela;maniema;kalima
airesante;isongo;Isongo;maniema;kalima
airesante;kagelya;Kagelya;maniema;kalima
airesante;kagolomba;Kagolomba;maniema;kalima
airesante;kakaleka;Kakaleka;maniema;kalima
airesante;kakozwa;Kakozwa;maniema;kalima
airesante;kakutya 1;Kakutya 1;maniema;kalima
airesante;kakutya 2;Kakutya 2;maniema;kalima
airesante;kakutya 3;Kakutya 3;maniema;kalima
airesante;bobela;Bobela;maniema;kalima
airesante;kamakozi;Kamakozi;maniema;kalima
airesante;kamundala;Kamundala;maniema;kalima
airesante;kangela;Kangela;maniema;kalima
airesante;kangela;Kangela;maniema;kalima
airesante;lubile;Lubile;maniema;kalima
airesante;kangela;Kangela;maniema;kalima
airesante;kinkungwa;Kinkungwa;maniema;kalima
airesante;kamakozi;Kamakozi;maniema;kalima
airesante;kinkungwa;Kinkungwa;maniema;kalima
airesante;kakozwa;Kakozwa;maniema;kalima
airesante;kinkungwa;Kinkungwa;maniema;kalima
airesante;lubile;Lubile;maniema;kalima
airesante;mukombe;Mukombe;maniema;kalima
airesante;kakaleka;Kakaleka;maniema;kalima
airesante;moga;Moga;maniema;kalima
airesante;kamakozi;Kamakozi;maniema;kalima
airesante;matongo;Matongo;maniema;kalima
airesante;kagolomba;Kagolomba;maniema;kalima
airesante;misoke;Misoke;maniema;kalima
airesante;moga;Moga;maniema;kalima
airesante;moga;Moga;maniema;kalima
airesante;kakutya 1;Kakutya 1;maniema;kalima
airesante;mukombe;Mukombe;maniema;kalima
airesante;n'kenye;N'kenye;maniema;kalima
airesante;n'kenye;N'kenye;maniema;kalima
airesante;n'kenye;N'kenye;maniema;kalima
airesante;isongo;Isongo;maniema;kalima
airesante;kakutya 3;Kakutya 3;maniema;kalima
airesante;kakaleka;Kakaleka;maniema;kalima
airesante;biunkutu;Biunkutu;maniema;kampene
airesante;bukama;Bukama;maniema;kampene
airesante;butumba;Butumba;maniema;kampene
airesante;kisimba;Kisimba;maniema;kampene
airesante;biunkutu;Biunkutu;maniema;kampene
airesante;kalongola;Kalongola;maniema;kampene
airesante;kama;Kama;maniema;kampene
airesante;kampene;Kampene;maniema;kampene
airesante;kampene;Kampene;maniema;kampene
airesante;kampene;Kampene;maniema;kampene
airesante;mabikwa;Mabikwa;maniema;kampene
airesante;tchalumba;Tchalumba;maniema;kampene
airesante;lumuna;Lumuna;maniema;kampene
airesante;katumpi;Katumpi;maniema;kampene
airesante;kayuyu;Kayuyu;maniema;kampene
airesante;kayuyu;Kayuyu;maniema;kampene
airesante;kibundila;Kibundila;maniema;kampene
airesante;kama;Kama;maniema;kampene
airesante;kisimba;Kisimba;maniema;kampene
airesante;kitangi;Kitangi;maniema;kampene
airesante;peneidolwa;Peneidolwa;maniema;kampene
airesante;lumuna;Lumuna;maniema;kampene
airesante;mabikwa;Mabikwa;maniema;kampene
airesante;bukama;Bukama;maniema;kampene
airesante;malikumu;Malikumu;maniema;kampene
airesante;mwanankusu;Mwanankusu;maniema;kampene
airesante;kisimba;Kisimba;maniema;kampene
airesante;tchalumba;Tchalumba;maniema;kampene
airesante;mwanankusu;Mwanankusu;maniema;kampene
airesante;mwanankusu;Mwanankusu;maniema;kampene
airesante;kampene;Kampene;maniema;kampene
airesante;peneidolwa;Peneidolwa;maniema;kampene
airesante;katumpi;Katumpi;maniema;kampene
airesante;tchalumba;Tchalumba;maniema;kampene
airesante;wambale;Wambale;maniema;kampene
airesante;kauta;Kauta;maniema;kasongo
airesante;lupaya;Lupaya;maniema;kasongo
airesante;limanga;Limanga;maniema;kasongo
airesante;maringa;Maringa;maniema;kasongo
airesante;kabeya;Kabeya;maniema;kasongo
airesante;kafyoto;Kafyoto;maniema;kasongo
airesante;kankumba;Kankumba;maniema;kasongo
airesante;mufala;Mufala;maniema;kasongo
airesante;kauta;Kauta;maniema;kasongo
airesante;kauta;Kauta;maniema;kasongo
airesante;kisesa;Kisesa;maniema;kasongo
airesante;km 18;Km 18;maniema;kasongo
airesante;kongolo;Kongolo;maniema;kasongo
airesante;limanga;Limanga;maniema;kasongo
airesante;lububula;Lububula;maniema;kasongo
airesante;maulumwanda;Maulumwanda;maniema;kasongo
airesante;lupaya;Lupaya;maniema;kasongo
airesante;lutakasha;Lutakasha;maniema;kasongo
airesante;maringa;Maringa;maniema;kasongo
airesante;maulumwanda;Maulumwanda;maniema;kasongo
airesante;mulangabala;Mulangabala;maniema;kasongo
airesante;mufala;Mufala;maniema;kasongo
airesante;mukangwa;Mukangwa;maniema;kasongo
airesante;kisesa;Kisesa;maniema;kasongo
airesante;mulangabala;Mulangabala;maniema;kasongo
airesante;kabeya;Kabeya;maniema;kasongo
airesante;muviringo;Muviringo;maniema;kasongo
airesante;mwanandeke;Mwanandeke;maniema;kasongo
airesante;nyanga;Nyanga;maniema;kasongo
airesante;olimba;Olimba;maniema;kasongo
airesante;mukangwa;Mukangwa;maniema;kasongo
airesante;uzura;Uzura;maniema;kasongo
airesante;bilundu;Bilundu;maniema;kibombo
airesante;difuma 2;Difuma 2;maniema;kibombo
airesante;kasuku;Kasuku;maniema;kibombo
airesante;kaswa;Kaswa;maniema;kibombo
airesante;lowe;Lowe;maniema;kibombo
airesante;méth kbb;Méth Kbb;maniema;kibombo
airesante;méth lkr;Méth Lkr;maniema;kibombo
airesante;kiyungi;Kiyungi;maniema;kibombo
airesante;likeri;Likeri;maniema;kibombo
airesante;lokenie;Lokenie;maniema;kibombo
airesante;bilundu;Bilundu;maniema;kibombo
airesante;lowe;Lowe;maniema;kibombo
airesante;lowe;Lowe;maniema;kibombo
airesante;lweki;Lweki;maniema;kibombo
airesante;méth kbb;Méth Kbb;maniema;kibombo
airesante;méth lkr;Méth Lkr;maniema;kibombo
airesante;nganze;Nganze;maniema;kibombo
airesante;kasuku;Kasuku;maniema;kibombo
airesante;nganze;Nganze;maniema;kibombo
airesante;difuma 2;Difuma 2;maniema;kibombo
airesante;rva;Rva;maniema;kindu
airesante;trois z;Trois Z;maniema;kindu
airesante;mikelenge;Mikelenge;maniema;kindu
airesante;basoko;Basoko;maniema;kindu
airesante;kasuku 2;Kasuku 2;maniema;kindu
airesante;brazza;Brazza;maniema;kindu
airesante;lwama;Lwama;maniema;kindu
airesante;lumbulumbu;Lumbulumbu;maniema;kindu
airesante;kasuku 1;Kasuku 1;maniema;kindu
airesante;lwama;Lwama;maniema;kindu
airesante;kasuku 1;Kasuku 1;maniema;kindu
airesante;kasuku 2;Kasuku 2;maniema;kindu
airesante;basoko;Basoko;maniema;kindu
airesante;kasuku 1;Kasuku 1;maniema;kindu
airesante;libenga;Libenga;maniema;kindu
airesante;mikelenge;Mikelenge;maniema;kindu
airesante;lumbulumbu;Lumbulumbu;maniema;kindu
airesante;lwama;Lwama;maniema;kindu
airesante;lumbulumbu;Lumbulumbu;maniema;kindu
airesante;lumbulumbu;Lumbulumbu;maniema;kindu
airesante;mikelenge;Mikelenge;maniema;kindu
airesante;lwama;Lwama;maniema;kindu
airesante;lwama;Lwama;maniema;kindu
airesante;kasuku 1;Kasuku 1;maniema;kindu
airesante;kasuku 1;Kasuku 1;maniema;kindu
airesante;lwama;Lwama;maniema;kindu
airesante;kasuku 2;Kasuku 2;maniema;kindu
airesante;rva;Rva;maniema;kindu
airesante;rva;Rva;maniema;kindu
airesante;rva;Rva;maniema;kindu
airesante;basoko;Basoko;maniema;kindu
airesante;tokolote;Tokolote;maniema;kindu
airesante;tokolote;Tokolote;maniema;kindu
airesante;trois z;Trois Z;maniema;kindu
airesante;kasuku 1;Kasuku 1;maniema;kindu
airesante;brazza;Brazza;maniema;kindu
airesante;amba;Amba;maniema;kunda
airesante;sengamali;Sengamali;maniema;kunda
airesante;bakari;Bakari;maniema;kunda
airesante;bikenge;Bikenge;maniema;kunda
airesante;kabonga;Kabonga;maniema;kunda
airesante;kabumbu;Kabumbu;maniema;kunda
airesante;kalongosola;Kalongosola;maniema;kunda
airesante;mwema;Mwema;maniema;kunda
airesante;kamumba;Kamumba;maniema;kunda
airesante;kamumba;Kamumba;maniema;kunda
airesante;kaparangao;Kaparangao;maniema;kunda
airesante;kapuli;Kapuli;maniema;kunda
airesante;karomo;Karomo;maniema;kunda
airesante;kasubi;Kasubi;maniema;kunda
airesante;kimwanga;Kimwanga;maniema;kunda
airesante;kipaka;Kipaka;maniema;kunda
airesante;kisandji;Kisandji;maniema;kunda
airesante;kituta;Kituta;maniema;kunda
airesante;kunda;Kunda;maniema;kunda
airesante;amba;Amba;maniema;kunda
airesante;lubamba;Lubamba;maniema;kunda
airesante;makangila;Makangila;maniema;kunda
airesante;marungu;Marungu;maniema;kunda
airesante;rudika;Rudika;maniema;kunda
airesante;mbutu;Mbutu;maniema;kunda
airesante;bikenge;Bikenge;maniema;kunda
airesante;mingana;Mingana;maniema;kunda
airesante;mingana;Mingana;maniema;kunda
airesante;mobanga;Mobanga;maniema;kunda
airesante;mumba;Mumba;maniema;kunda
airesante;karomo;Karomo;maniema;kunda
airesante;kunda;Kunda;maniema;kunda
airesante;mwema;Mwema;maniema;kunda
airesante;ngoma;Ngoma;maniema;kunda
airesante;penegori;Penegori;maniema;kunda
airesante;rudika;Rudika;maniema;kunda
airesante;saburi;Saburi;maniema;kunda
airesante;saidi;Saidi;maniema;kunda
airesante;kituta;Kituta;maniema;kunda
airesante;sengamali;Sengamali;maniema;kunda
airesante;mungele;Mungele;maniema;lubutu
airesante;amankoyola;Amankoyola;maniema;lubutu
airesante;twabinga;Twabinga;maniema;lubutu
airesante;bitule;Bitule;maniema;lubutu
airesante;oleka 2;Oleka 2;maniema;lubutu
airesante;kalibatete;Kalibatete;maniema;lubutu
airesante;katinga;Katinga;maniema;lubutu
airesante;kawe 1;Kawe 1;maniema;lubutu
airesante;sanzasili;Sanzasili;maniema;lubutu
airesante;amankoyola;Amankoyola;maniema;lubutu
airesante;mengwe;Mengwe;maniema;lubutu
airesante;bitule;Bitule;maniema;lubutu
airesante;mukwanyama;Mukwanyama;maniema;lubutu
airesante;mundo;Mundo;maniema;lubutu
airesante;mungele;Mungele;maniema;lubutu
airesante;ndeka;Ndeka;maniema;lubutu
airesante;nyakisende;Nyakisende;maniema;lubutu
airesante;obolemba;Obolemba;maniema;lubutu
airesante;pene aluta;Pene Aluta;maniema;lubutu
airesante;obosango;Obosango;maniema;lubutu
airesante;okoku;Okoku;maniema;lubutu
airesante;oleka 2;Oleka 2;maniema;lubutu
airesante;ndeka;Ndeka;maniema;lubutu
airesante;osso;Osso;maniema;lubutu
airesante;pene aluta;Pene Aluta;maniema;lubutu
airesante;sanzasili;Sanzasili;maniema;lubutu
airesante;ndeka;Ndeka;maniema;lubutu
airesante;twabinga;Twabinga;maniema;lubutu
airesante;mengwe;Mengwe;maniema;lubutu
airesante;umbundje;Umbundje;maniema;lubutu
airesante;nyakisende;Nyakisende;maniema;lubutu
airesante;kilalaula;Kilalaula;maniema;lusangi
airesante;mombese;Mombese;maniema;lusangi
airesante;ayuza;Ayuza;maniema;lusangi
airesante;katimba;Katimba;maniema;lusangi
airesante;kagulu;Kagulu;maniema;lusangi
airesante;kagulu;Kagulu;maniema;lusangi
airesante;kalibonda;Kalibonda;maniema;lusangi
airesante;kasesa;Kasesa;maniema;lusangi
airesante;katala;Katala;maniema;lusangi
airesante;katimba;Katimba;maniema;lusangi
airesante;kilalaula;Kilalaula;maniema;lusangi
airesante;kibangula;Kibangula;maniema;lusangi
airesante;mabanda;Mabanda;maniema;lusangi
airesante;kilalaula;Kilalaula;maniema;lusangi
airesante;kibangula;Kibangula;maniema;lusangi
airesante;lengezi;Lengezi;maniema;lusangi
airesante;kagulu;Kagulu;maniema;lusangi
airesante;mombese;Mombese;maniema;lusangi
airesante;mabanda;Mabanda;maniema;lusangi
airesante;kasesa;Kasesa;maniema;lusangi
airesante;mashaka;Mashaka;maniema;lusangi
